,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_ab,isotonic,sigmoid,None,beta,beta_ab,isotonic,sigmoid
dataset,,,,,,,,,,
mfeat-morphological,0.292839069563,0.0118886461922,0.0123088833283,0.0293708158189,0.0118135894479,0.00293845511919,0.0156928348806,0.0166365009678,0.056880200376,0.0156615268775
mfeat-zernike,0.228963373851,0.0235287746481,0.0235784276921,0.0542564457738,0.022657861686,0.00524861604808,0.0125521305625,0.0129785468984,0.0461340824483,0.0117521504725
mushroom,0.28352470199,7.34468191281e-05,0.000184580903068,6.12057871866e-05,6.47421133365e-05,0.00084205454446,0.000177379869317,0.000257473275889,0.00010970012232,0.000175041806676
optdigits,0.195641966764,0.0160758389997,0.0193081580579,0.028573119744,0.0159411137713,0.00316188436529,0.0061126030003,0.0063144128867,0.0228261556563,0.00595621688693
page-blocks,0.273625012939,0.101162982385,0.106632466327,0.100225421464,0.11075812141,0.00509480606992,0.0114154869176,0.0105119792256,0.0230130113397,0.012364172381
pendigits,0.129479313223,0.00647750340888,0.00638161639372,0.0122515718637,0.00607532292626,0.00266346427322,0.00267481110779,0.00252735185035,0.00931938499247,0.0023196490413
scene-classification,0.428385854001,0.346278171525,0.351394179804,0.358869054004,0.348590862241,0.00948767700116,0.0193459639318,0.0178476937688,0.0404437302404,0.0201768520396
segment,0.194561962625,0.0156582030816,0.0160363167757,0.0322000274878,0.0160436600404,0.00445480109846,0.0113589766193,0.0103438873794,0.0481720848523,0.0114915555485
shuttle,0.120010145473,0.00441499283156,0.0046063093681,0.00425449989077,0.00436965192506,0.000950751082657,0.000796481171508,0.000818525059687,0.00115751017822,0.000787388653716
sonar,0.505751358229,0.349455161722,0.358003343882,0.42189947227,0.354288672599,0.0229393593755,0.0712402929182,0.0604149006012,0.319348488103,0.0728084286755
spambase,0.308437491186,0.198955066908,0.201260398349,0.21810189684,0.19969032904,0.00861372778439,0.0202516863425,0.0205021210569,0.0491863420863,0.020067721416
tic-tac,0.456239414747,0.285362917346,0.329962742978,0.29124691748,0.286408544279,0.0106261757209,0.0288043563875,0.0281196518116,0.0519900521448,0.0293500817885
vehicle,0.2977283226,0.081138503496,0.0837615616505,0.14609179035,0.0814025284448,0.0116180068542,0.0268090039212,0.0265124315571,0.135925560339,0.0267796449731
vowel,0.221620398253,0.0613298034388,0.0725088609171,0.0825122500877,0.0618678748839,0.00854573409995,0.02322785714,0.0220409825098,0.0767629606463,0.023401126173
waveform-5000,0.318509523011,0.232810269795,0.233413618661,0.246451137734,0.234565952815,0.00848323303764,0.0138328837492,0.0139807609409,0.030159367445,0.013983789383
wdbc,0.267846450393,0.0816015995165,0.0825384255419,0.153042693396,0.0826954192518,0.0142915346852,0.0337815105159,0.0339820695065,0.15870576653,0.034290483715
wpbc,0.527832716885,0.50218179929,0.505428720287,0.551419153958,0.502128132388,0.0153689344842,0.0416252779243,0.0385535833542,0.235855017613,0.0403761735588
yeast,0.530260531789,0.512129048932,0.51382790358,0.542371150269,0.519664606861,0.0153024018316,0.0213915899359,0.018230644152,0.0839235202302,0.0218087056821
zoo,0.333738873298,0.00711364103876,0.0123301506824,0.0116551189088,0.00707665017318,0.0153850993875,0.012872345967,0.0206913458521,0.014497090202,0.0128504225756
